run,t,M1_gcm_aoi_dist,M2_angle_std,M3_defender_angle,sigmaR,muOmega,thetaOmega,clustered,anyWithin5,allBeyond20,defenderBetween,chosenBC
15,29,18.7541,0.0427694,0.0055648,1.05489,0,0,1,0,0,1,1
15,30,18.5307,0.0429771,0.00478243,1.00363,0,0,1,0,0,1,10
15,31,18.3015,0.0581846,0.00482152,0.996382,0,0,1,0,0,1,8
15,32,18.0505,0.0608413,0.0313857,1.07647,0,0,1,0,0,1,8
15,33,17.8394,0.0596914,0.0140082,0.984516,0,0,1,0,0,1,5
15,34,17.3888,0.0567107,0.00167835,1.04513,0,0,1,0,0,1,1
15,35,17.4814,0.0582833,0.00222049,1.0665,0,0,1,0,0,1,8
15,36,17.4259,0.0670492,0.00432928,0.979479,0,0,1,0,0,1,8
15,37,17.2993,0.0571799,0.00855223,0.822973,0,0,1,0,0,1,5
15,38,17.2039,0.0475631,0.0587084,1.15044,0,0,1,0,0,1,3
15,39,17.2312,0.0577871,0.0384099,1.24755,0,0,1,0,0,1,5
15,40,17.2342,0.0662732,0.00500789,1.01523,0,0,1,0,0,1,7
15,41,17.402,0.0527997,0.00163781,0.830805,0,0,1,0,0,1,5
15,42,17.3005,0.051444,0.000799645,0.954927,0,0,1,0,0,1,2
15,43,17.2914,0.0681922,0.00402817,1.05844,0,0,1,0,0,1,8
15,44,17.1508,0.0686097,2.10526,1.107,0,0,1,0,0,0,10
15,45,16.9457,0.0624858,0.0633274,0.927103,0,0,1,0,0,1,8
15,46,16.6018,0.0470058,0.0646508,0.768194,0,0,1,0,0,1,2
15,47,16.2733,0.0676349,2.63491,0.958438,0,0,1,0,0,0,10
15,48,16.0598,0.0767135,0.0378211,1.11436,0,0,1,0,0,1,10
15,49,15.7477,0.0744631,0.0303858,1.038,0,0,1,0,0,1,2
15,50,15.3612,0.0641881,0.180499,0.941262,0,0,1,0,0,1,7
15,51,15.2186,0.0613494,0.179032,0.988526,0,0,1,0,0,1,2
15,52,15.0786,0.0719826,0.0331976,0.935187,0,0,1,0,0,1,1
15,53,15.1148,0.0761299,0.0557174,0.749456,0,0,1,0,0,1,8
15,54,14.9208,0.0856997,0.050916,0.963906,0,0,1,0,0,1,7
15,55,14.8779,0.0687788,0.0995513,1.17492,0,0,1,0,0,1,8
15,56,15.0085,0.0572878,0.0159202,1.32128,0,0,1,0,0,1,5
15,57,15.0706,0.0570689,0.0270099,1.17933,0,0,1,0,0,1,2
15,58,15.2037,0.0680745,0.207445,0.87656,0,0,1,0,0,1,7
15,59,15.1473,0.0855781,0.401423,0.594499,0,0,1,0,0,1,9
15,60,15.2257,0.0946606,0.0445921,0.847011,0,0,1,0,0,1,5
15,61,15.2024,0.0704956,0.0192744,1.12505,0,0,1,0,0,1,8
15,62,15.1362,0.0476105,0.00727002,1.12811,0,0,1,0,0,1,1
15,63,15.3396,0.0542615,0.0540348,1.07195,0,0,1,0,0,1,1
15,64,15.5172,0.0626395,0.0374609,0.888622,0,0,1,0,0,1,2
15,65,15.7932,0.0867568,0.0130963,0.857211,0,0,1,0,0,1,6
15,66,15.6416,0.0938372,0.531005,1.00193,0,0,1,0,0,1,7
15,67,15.5962,0.0800153,0.176005,0.882359,0,0,1,0,0,1,7
15,68,15.2589,0.0600623,0.0101723,0.735725,0,0,1,0,0,1,1
15,69,15.1212,0.0614408,0.0796661,0.816211,0,0,1,0,0,1,1
15,70,15.1763,0.0859015,0.198633,1.00886,0,0,1,0,0,1,7
15,71,15.029,0.0747928,0.0666985,1.08777,0,0,1,0,0,1,7
15,72,15.1236,0.0535993,0.011181,1.08125,0,0,1,0,0,1,1
15,73,15.3186,0.0470399,0.00844656,1.11108,0,0,1,0,0,1,3
15,74,15.6705,0.0655534,0.000311177,0.923101,0,0,1,0,0,1,2
15,75,15.9813,0.0805263,0.243598,0.779654,0,0,1,0,0,1,7
15,76,16.1193,0.0757005,1.6199,0.633833,0,0,1,0,0,0,9
15,77,16.1273,0.0639129,0.0721982,0.938037,0,0,1,0,0,1,1
15,78,16.0739,0.0630092,0.11855,1.00171,0,0,1,0,0,1,7
15,79,16.139,0.0639439,0.00421388,1.26052,0,0,1,0,0,1,5
15,80,16.1333,0.0643633,0.0121942,1.10833,0,0,1,0,0,1,2
15,81,16.1306,0.0604252,0.00683504,0.914399,0,0,1,0,0,1,8
15,82,16.1418,0.0777048,0.113377,0.794036,0,0,1,0,0,1,9
15,83,16.0402,0.0612086,0.086669,1.03512,0,0,1,0,0,1,6
15,84,16.0152,0.0655457,0.0744283,0.980468,0,0,1,0,0,1,7
15,85,15.7861,0.0766959,0.0061386,1.02715,0,0,1,0,0,1,6
15,86,15.6905,0.0729513,0.00987177,0.882911,0,0,1,0,0,1,5
15,87,15.6078,0.0688269,0.0154349,0.956816,0,0,1,0,0,1,2
15,88,15.7284,0.0800556,0.0135966,0.930067,0,0,1,0,0,1,6
15,89,15.6451,0.0705428,1.54636,0.996282,0,0,1,0,0,1,4
15,90,15.5059,0.0551783,0.0407731,0.94462,0,0,1,0,0,1,1
15,91,15.4504,0.0681736,0.173267,1.00246,0,0,1,0,0,1,9
15,92,15.298,0.0612119,0.0422729,1.14455,0,0,1,0,0,1,7
15,93,15.343,0.0558754,0.00255369,1.33761,0,0,1,0,0,1,5
15,94,15.472,0.0605287,0.018329,1.01734,0,0,1,0,0,1,6
15,95,15.6115,0.0722454,0.0256816,0.573195,0,0,1,0,0,1,8
15,96,15.7405,0.0830308,0.253728,0.856272,0,0,1,0,0,1,7
15,97,15.7431,0.0718245,0.245362,1.27979,0,0,1,0,0,1,7
15,98,15.5785,0.0682194,0.0566137,1.1474,0,0,1,0,0,1,5
15,99,15.7317,0.0748656,0.0260992,0.819356,0,0,1,0,0,1,5
15,100,15.5878,0.0662883,0.492142,0.959881,0,0,1,0,0,1,1
15,101,15.3998,0.0530474,0.485391,1.17871,0,0,1,0,0,1,2
15,102,15.3198,0.064043,0.489137,0.855627,0,0,1,0,0,1,2
15,103,15.2716,0.0758995,0.183414,0.892232,0,0,1,0,0,1,9
15,104,15.0966,0.0795553,0.00122419,0.836111,0,0,1,0,0,1,5
15,105,14.8013,0.0744396,0.436082,0.763547,0,0,1,0,0,1,9
15,106,14.6424,0.0625083,0.0730515,0.970643,0,0,1,0,0,1,1
15,107,14.72,0.0531203,0.0194861,0.895511,0,0,1,0,0,1,3
15,108,14.7876,0.0565338,0.0166231,0.978618,0,0,1,0,0,1,1
15,109,14.8115,0.0733347,0.0384114,1.03172,0,0,1,0,0,1,8
15,110,14.9144,0.0885805,0.00984219,0.598785,0,0,1,0,0,1,8
15,111,14.8796,0.090253,0.0426079,0.877696,0,0,1,0,0,1,6
15,112,15.0094,0.0761364,0.0203579,0.936026,0,0,1,0,0,1,9
15,113,15.1131,0.0480367,0.00951391,0.9229,0,0,1,0,0,1,2
15,114,15.119,0.0390873,0.000615009,1.26288,0,0,1,0,0,1,1
15,115,15.4283,0.0610359,0.0146912,1.27156,0,0,1,0,0,1,8
15,116,15.5962,0.0580872,0.0285417,1.07491,0,0,1,0,0,1,9
15,117,15.7563,0.0719835,0.0100196,0.924953,0,0,1,0,0,1,5
15,118,16.065,0.0682197,0.00219636,0.836854,0,0,1,0,0,1,5
15,119,16.2166,0.0688847,0.0241942,0.857262,0,0,1,0,0,1,3
15,120,16.1421,0.0664798,0.586621,1.09153,0,0,1,0,0,1,9
15,121,16.1966,0.0608708,0.134479,0.956056,0,0,1,0,0,1,5
15,122,15.9987,0.0709891,0.151861,0.964128,0,0,1,0,0,1,7
15,123,15.7466,0.0713751,0.0542504,0.890776,0,0,1,0,0,1,7
15,124,15.6083,0.0584054,0.200293,0.925456,0,0,1,0,0,1,9
15,125,15.3542,0.0608771,0.00757014,1.04246,0,0,1,0,0,1,1
15,126,15.5034,0.0545577,0.0536285,1.28238,0,0,1,0,0,1,9
15,127,15.549,0.0432236,0.0315893,1.35368,0,0,1,0,0,1,1
15,128,15.7502,0.0578968,0.0288126,1.15968,0,0,1,0,0,1,8
15,129,15.7454,0.0669431,0.0317221,0.981199,0,0,1,0,0,1,8
15,130,15.9219,0.0783464,0.00990716,0.928992,0,0,1,0,0,1,8
15,131,15.7833,0.0560613,0.00812745,0.965581,0,0,1,0,0,1,1
15,132,15.9446,0.0462293,0.015352,1.09303,0,0,1,0,0,1,1
15,133,16.3051,0.0667674,0.00132342,1.05563,0,0,1,0,0,1,8
15,134,16.5948,0.080678,0.0102039,0.825349,0,0,1,0,0,1,8
15,135,16.6985,0.0545613,0.0118275,1.09908,0,0,1,0,0,1,2
15,136,16.7502,0.0316568,0.00711565,1.29014,0,0,1,0,0,1,1
15,137,16.826,0.0587879,0.00497257,1.2317,0,0,1,0,0,1,5
15,138,16.9105,0.068145,0.00577273,0.924246,0,0,1,0,0,1,7
15,139,16.9745,0.0564123,0.0336926,0.764939,0,0,1,0,0,1,1
15,140,16.9633,0.0467549,0.00335544,0.937423,0,0,1,0,0,1,1
15,141,17.2542,0.0414883,0.0155461,1.1314,0,0,1,0,0,1,1
15,142,17.4441,0.0690358,0.0150246,1.07902,0,0,1,0,0,1,9
15,143,17.5675,0.0718806,0.0273523,0.988734,0,0,1,0,0,1,8
15,144,17.5679,0.0557432,0.0121787,0.9888,0,0,1,0,0,1,9
15,145,17.3827,0.0529181,0.00318493,0.956694,0,0,1,0,0,1,3
15,146,17.2514,0.0596333,0.00770911,1.13213,0,0,1,0,0,1,5
15,147,17.1141,0.0603837,0.0896552,1.08095,0,0,1,0,0,1,9
15,148,17.0257,0.0691426,0.0170808,0.687832,0,0,1,0,0,1,5
15,149,16.9232,0.0626528,0.0142075,0.753465,0,0,1,0,0,1,2
15,150,16.6028,0.0574486,0.0969792,1.25645,0,0,1,0,0,1,8
15,151,16.3742,0.0452398,0.0939482,1.42824,0,0,1,0,0,1,2
15,152,16.1856,0.0560616,0.0134344,1.2221,0,0,1,0,0,1,5
15,153,16.0677,0.0631922,0.445916,0.991783,0,0,1,0,0,1,9
15,154,16.0029,0.0510852,0.0115848,0.866995,0,0,1,0,0,1,1
15,155,16.0501,0.0664874,0.00710603,0.944862,0,0,1,0,0,1,2
15,156,15.8008,0.0920125,0.0232678,0.893498,0,0,1,0,0,1,8
15,157,15.5545,0.081605,0.00915111,0.838812,0,0,1,0,0,1,9
15,158,15.1215,0.0637134,0.00916324,0.880841,0,0,1,0,0,1,1
15,159,15.1525,0.0590713,0.014347,0.965964,0,0,1,0,0,1,2
15,160,15.0959,0.0796969,0.0224955,0.937548,0,0,1,0,0,1,8
15,161,15.1175,0.0780276,0.464351,1.12571,0,0,1,0,0,1,9
15,162,15.0402,0.04281,0.00930208,1.04501,0,0,1,0,0,1,1
15,163,15.1389,0.0563652,0.153987,0.982651,0,0,1,0,0,1,1
15,164,15.0351,0.0720171,0.0140066,1.23819,0,0,1,0,0,1,5
15,165,15.1452,0.07137,0.00614296,1.15201,0,0,1,0,0,1,5
15,166,15.1573,0.0798576,0.0153349,0.987463,0,0,1,0,0,1,8
15,167,15.3155,0.0844715,0.0160466,0.686112,0,0,1,0,0,1,8
15,168,15.2543,0.0797127,0.0258978,0.802013,0,0,1,0,0,1,2
15,169,14.9996,0.0757689,0.01667,1.09953,0,0,1,0,0,1,5
15,170,14.6698,0.0895636,0.136007,1.01849,0,0,1,0,0,1,8
15,171,14.6185,0.0849155,0.00878529,0.786694,0,0,1,0,0,1,5
15,172,14.51,0.0691995,2.25293,0.921884,0,0,1,0,0,0,4
15,173,14.343,0.0651233,0.0562205,1.06694,0,0,1,0,0,1,8
15,174,14.3975,0.0692565,2.19998,1.12925,0,0,1,0,0,0,10
15,175,14.2169,0.0675217,0.343545,1.14444,0,0,1,0,0,1,3
15,176,14.3735,0.0714416,0.585382,1.01441,0,0,1,0,0,1,9
15,177,14.4655,0.068012,0.097033,0.993308,0,0,1,0,0,1,6
15,178,14.5774,0.0567912,0.0957025,1.01137,0,0,1,0,0,1,8
15,179,14.7174,0.0589205,0.0816178,1.00248,0,0,1,0,0,1,1
15,180,15.0753,0.067562,0.0912513,0.855369,0,0,1,0,0,1,2
15,181,15.4757,0.082004,0.00213626,0.640872,0,0,1,0,0,1,9
15,182,15.8783,0.073499,0.00269968,0.83193,0,0,1,0,0,1,5
15,183,16.3108,0.0595109,0.00787355,1.02258,0,0,1,0,0,1,3
15,184,16.2867,0.0696474,1.09482,0.978283,0,0,1,0,0,1,9
15,185,15.8413,0.061069,1.09254,0.934427,0,0,1,0,0,1,2
15,186,15.7427,0.062456,0.0333798,0.97858,0,0,1,0,0,1,1
15,187,15.7994,0.0720741,0.000965745,0.906524,0,0,1,0,0,1,5
15,188,15.9559,0.0811556,0.00806845,0.787127,0,0,1,0,0,1,8
15,189,16.0913,0.0759355,0.0103818,0.927937,0,0,1,0,0,1,8
15,190,16.0736,0.0584174,0.0123565,1.1088,0,0,1,0,0,1,2
15,191,15.8541,0.0592275,0.00565313,0.795674,0,0,1,0,0,1,2
15,192,15.732,0.0760049,0.0499522,0.93927,0,0,1,0,0,1,8
15,193,15.6227,0.0576898,0.0117507,1.27747,0,0,1,0,0,1,5
15,194,15.5255,0.0536658,0.000954632,1.09576,0,0,1,0,0,1,2
15,195,15.2241,0.0720372,0.0431018,0.8247,0,0,1,0,0,1,7
15,196,15.1087,0.0970785,0.0014675,0.92015,0,0,1,0,0,1,6
15,197,15.1647,0.082497,0.683096,0.914612,0,0,1,0,0,1,9
15,198,14.8684,0.0459987,0.0292569,0.953986,0,0,1,0,0,1,1
15,199,14.8646,0.0473162,1.11226,0.913281,0,0,1,0,0,1,1
15,200,14.7829,0.0812746,0.473878,1.0123,0,0,1,0,0,1,8
16,1,30.5948,0.224184,0.411512,5.18963,35.0316,0.235304,0,0,1,1,10
16,2,30.5237,0.197858,0.414179,4.70435,33.2116,0.243236,0,0,1,1,1
16,3,30.4538,0.171573,0.447127,4.19418,35.931,0.229921,0,0,1,1,10
16,4,30.3887,0.145803,0.731825,3.67353,0,0,1,0,1,1,8
16,5,30.3376,0.121169,0.728992,3.12845,0,0,1,0,1,1,1
16,6,30.3129,0.0983642,0.72596,2.56082,0,0,1,0,1,1,1
16,7,30.332,0.0783697,0.72297,1.99231,0,0,1,0,1,1,1
16,8,30.3142,0.0613451,0.722174,1.42229,0,0,1,0,1,1,1
16,9,30.405,0.0505264,0.721176,1.08839,0,0,1,0,1,1,1
16,10,30.4042,0.045043,0.597625,0.918029,0,0,1,0,1,1,8
16,11,30.2881,0.0381814,0.734648,0.723634,0,0,1,0,1,1,8
16,12,29.8054,0.0278133,0.606688,0.95415,0,0,1,0,1,1,8
16,13,29.2189,0.0247068,0.599473,1.22871,0,0,1,0,1,1,1
16,14,28.4831,0.0296594,0.59647,1.13575,0,0,1,0,1,1,1
16,15,27.8692,0.0388459,0.72312,0.977524,0,0,1,0,1,1,9
16,16,27.1219,0.0451095,0.640651,0.951518,0,0,1,0,1,1,9
16,17,26.3081,0.038857,0.784682,0.922096,0,0,1,0,1,1,9
16,18,25.4954,0.027919,0.789461,0.822074,0,0,1,0,1,1,1
16,19,24.6023,0.030532,0.78653,0.822299,0,0,1,0,1,1,1
16,20,23.9095,0.0341484,0.574147,1.05275,0,0,1,0,1,1,8
16,21,23.2401,0.0361055,0.791408,1.40902,0,0,1,0,1,1,8
16,22,22.5562,0.0404841,0.598668,1.38087,0,0,1,0,1,1,8
16,23,21.8266,0.0334752,0.454647,1.48167,0,0,1,0,0,1,7
16,24,21.0389,0.0387465,0.349581,1.41729,0,0,1,0,0,1,7
16,25,20.662,0.0536898,0.246799,1.30352,0,0,1,0,0,1,7
16,26,20.3284,0.0635361,0.111053,0.835982,0,0,1,0,0,1,7
16,27,19.9968,0.0557371,0.0526123,0.765616,0,0,1,0,0,1,7
16,28,19.4919,0.0453699,0.201697,1.08419,0,0,1,0,0,1,7
16,29,18.9055,0.0357765,0.0322601,1.26163,0,0,1,0,0,1,1
16,30,18.3871,0.0399447,0.0187001,1.41038,0,0,1,0,0,1,1
16,31,18.0679,0.0518522,0.0174025,1.20452,0,0,1,0,0,1,2
16,32,17.6957,0.0616968,0.00895404,0.900235,0,0,1,0,0,1,7
16,33,17.4304,0.0679931,0.0331802,0.522018,0,0,1,0,0,1,9
16,34,17.1415,0.0693769,0.0138243,1.08466,0,0,1,0,0,1,7
16,35,16.9135,0.0469461,0.0315076,1.09366,0,0,1,0,0,1,3
16,36,16.7436,0.0626364,0.046158,0.730003,0,0,1,0,0,1,8
16,37,16.4319,0.09,0.109385,0.952483,0,0,1,0,0,1,6
16,38,16.2581,0.0706102,0.0622014,0.958922,0,0,1,0,0,1,6
16,39,15.9931,0.0629531,0.536345,0.543174,0,0,1,0,0,1,7
16,40,15.6647,0.0719649,0.523283,0.992797,0,0,1,0,0,1,2
16,41,15.5612,0.0656485,0.298255,1.14159,0,0,1,0,0,1,8
16,42,15.5001,0.0578799,0.343779,1.08316,0,0,1,0,0,1,3
16,43,15.4426,0.0650997,1.28758,1.02426,0,0,1,0,0,1,4
16,44,15.1071,0.0556878,0.246537,1.0042,0,0,1,0,0,1,5
16,45,15.0051,0.0735721,0.49887,0.865343,0,0,1,0,0,1,8
16,46,14.901,0.085499,0.330041,1.17681,0,0,1,0,0,1,8
16,47,15.0061,0.0826621,0.00226337,1.08131,0,0,1,0,0,1,5
16,48,15.2432,0.0663186,0.01771,0.823113,0,0,1,0,0,1,5
16,49,15.4004,0.0475229,0.00379813,0.942103,0,0,1,0,0,1,2
16,50,15.7725,0.0453425,0.0234457,1.26258,0,0,1,0,0,1,1
16,51,15.7661,0.0643673,0.0011211,1.42391,0,0,1,0,0,1,5
16,52,15.8552,0.0648874,0.00678112,1.14727,0,0,1,0,0,1,8
16,53,15.6045,0.0548999,0.0163121,0.672561,0,0,1,0,0,1,1
16,54,15.7077,0.0640952,0.0487128,0.873741,0,0,1,0,0,1,9
16,55,15.698,0.0855528,0.00136575,0.82289,0,0,1,0,0,1,8
16,56,15.7459,0.0890964,0.0336576,0.688035,0,0,1,0,0,1,6
16,57,15.7008,0.0753633,1.36078,0.971972,0,0,1,0,0,1,9
16,58,15.5715,0.0575165,0.348007,1.09753,0,0,1,0,0,1,10
16,59,15.3748,0.046617,0.168404,0.784599,0,0,1,0,0,1,1
16,60,15.3575,0.0645641,0.0477757,0.96071,0,0,1,0,0,1,10
16,61,15.4263,0.0685372,0.126375,1.37556,0,0,1,0,0,1,8
16,62,15.4944,0.0584497,0.213514,1.1569,0,0,1,0,0,1,6
16,63,15.2778,0.0701526,0.0676287,0.873473,0,0,1,0,0,1,3
16,64,15.0364,0.0723885,0.0578861,0.659444,0,0,1,0,0,1,2
16,65,14.8116,0.0637709,0.00363499,1.04042,0,0,1,0,0,1,1
16,66,15.1764,0.055506,0.0627219,1.20092,0,0,1,0,0,1,1
16,67,15.2966,0.0558582,0.0533561,0.993385,0,0,1,0,0,1,2
16,68,15.3779,0.0697779,0.815742,1.09187,0,0,1,0,0,1,10
16,69,15.097,0.0611875,0.816251,1.19751,0,0,1,0,0,1,2
16,70,14.9843,0.0499458,0.807672,1.10536,0,0,1,0,0,1,2
16,71,14.7617,0.0475431,0.0308597,1.137,0,0,1,0,0,1,1
16,72,14.8836,0.082585,0.0380199,0.923332,0,0,1,0,0,1,8
16,73,15.1414,0.0839527,0.097761,0.729536,0,0,1,0,0,1,8
16,74,15.0914,0.070041,0.00767784,0.972537,0,0,1,0,0,1,1
16,75,15.3065,0.0665752,0.653307,1.14954,0,0,1,0,0,1,1
16,76,15.1923,0.0619521,0.00419516,1.18408,0,0,1,0,0,1,1
16,77,15.255,0.0614704,0.00464919,0.868046,0,0,1,0,0,1,2
16,78,15.1724,0.0527467,0.208551,0.852515,0,0,1,0,0,1,10
16,79,15.2453,0.0695487,0.00278729,1.11215,0,0,1,0,0,1,1
16,80,15.0989,0.0776802,0.0431533,0.898328,0,0,1,0,0,1,9
16,81,15.0764,0.0602702,0.0327362,0.806246,0,0,1,0,0,1,1
16,82,15.2342,0.0575317,0.0518692,1.1297,0,0,1,0,0,1,1
16,83,15.2742,0.0706393,0.0226399,0.964446,0,0,1,0,0,1,1
16,84,15.7132,0.0708589,0.0128496,0.663601,0,0,1,0,0,1,8
16,85,15.9146,0.0687375,0.0100791,0.774784,0,0,1,0,0,1,8
16,86,16.2245,0.0729735,0.000236718,1.09621,0,0,1,0,0,1,8
16,87,16.1922,0.0648317,0.00202591,1.19282,0,0,1,0,0,1,6
16,88,16.0906,0.0638961,0.007286,1.01016,0,0,1,0,0,1,6
16,89,16.1564,0.0686138,0.00486347,0.671399,0,0,1,0,0,1,6
16,90,16.2183,0.0708838,0.0240277,0.83037,0,0,1,0,0,1,9
16,91,15.9293,0.0690828,0.00114703,1.07479,0,0,1,0,0,1,5
16,92,15.9112,0.0648331,0.00810485,1.19877,0,0,1,0,0,1,8
16,93,15.7337,0.071583,0.528415,1.03015,0,0,1,0,0,1,9
16,94,15.6373,0.072457,0.0447473,1.00263,0,0,1,0,0,1,10
16,95,15.4218,0.0561852,4.72386e-05,0.899306,0,0,1,0,0,1,1
16,96,15.4436,0.0627865,0.0123622,1.07546,0,0,1,0,0,1,5
16,97,15.6722,0.0743978,0.00177501,1.14277,0,0,1,0,0,1,8
16,98,15.7941,0.0713937,0.0193501,1.03853,0,0,1,0,0,1,8
16,99,16.0425,0.0444137,0.0061118,0.962886,0,0,1,0,0,1,1
16,100,16.1397,0.0450137,0.197483,0.925134,0,0,1,0,0,1,1
16,101,16.5025,0.0592161,0.166185,0.951915,0,0,1,0,0,1,7
16,102,16.4614,0.0784683,0.156112,0.956383,0,0,1,0,0,1,8
16,103,16.4537,0.0725012,0.153362,0.861784,0,0,1,0,0,1,6
16,104,16.48,0.0605124,0.134949,0.927878,0,0,1,0,0,1,8
16,105,16.4795,0.0580922,0.131004,0.949001,0,0,1,0,0,1,2
16,106,16.3271,0.0534864,0.0076315,1.16636,0,0,1,0,0,1,1
16,107,16.2286,0.0740856,0.0035657,1.23233,0,0,1,0,0,1,8
16,108,16.0072,0.0683245,0.0427298,1.00828,0,0,1,0,0,1,8
16,109,15.7165,0.0671374,0.0315172,0.76411,0,0,1,0,0,1,5
16,110,15.5627,0.0627763,0.0727905,0.947556,0,0,1,0,0,1,9
16,111,15.3609,0.0602319,0.0928586,1.31464,0,0,1,0,0,1,2
16,112,15.199,0.0649361,0.287825,1.1768,0,0,1,0,0,1,9
16,113,15.2831,0.0449118,0.00415883,1.17877,0,0,1,0,0,1,1
16,114,15.2452,0.0394137,0.148641,1.19666,0,0,1,0,0,1,1
16,115,15.2832,0.0634861,0.0676342,1.39379,0,0,1,0,0,1,6
16,116,15.2629,0.0703967,0.0510422,1.11169,0,0,1,0,0,1,8
16,117,15.2478,0.0751021,0.258554,0.598423,0,0,1,0,0,1,7
16,118,15.1627,0.0682431,0.0684594,0.849718,0,0,1,0,0,1,7
16,119,15.2332,0.0560198,0.0336557,1.07637,0,0,1,0,0,1,1
16,120,15.2196,0.067842,0.0781121,0.884256,0,0,1,0,0,1,1
16,121,15.2395,0.0817327,0.563776,0.909321,0,0,1,0,0,1,9
16,122,14.9467,0.0932693,0.0822266,0.998293,0,0,1,0,0,1,5
16,123,14.8068,0.0676986,0.0130076,0.913248,0,0,1,0,0,1,5
16,124,14.7795,0.0565782,0.0195738,0.73403,0,0,1,0,0,1,2
16,125,15.0823,0.0810438,0.53411,1.01044,0,0,1,0,0,1,1
16,126,15.1206,0.0922625,0.223361,1.12072,0,0,1,0,0,1,8
16,127,15.3491,0.0721902,0.000532318,0.771278,0,0,1,0,0,1,5
16,128,15.4861,0.0543722,0.0116965,0.550942,0,0,1,0,0,1,1
16,129,15.4927,0.0611448,0.00557248,1.10572,0,0,1,0,0,1,1
16,130,15.6297,0.0717483,0.0135139,1.1008,0,0,1,0,0,1,8
16,131,15.5974,0.0931092,0.138669,0.795188,0,0,1,0,0,1,7
16,132,15.5823,0.0849371,0.0124155,0.681662,0,0,1,0,0,1,7
16,133,15.5805,0.0561327,0.00722771,0.691523,0,0,1,0,0,1,1
16,134,15.4932,0.0607956,0.0163252,1.16679,0,0,1,0,0,1,2
16,135,15.7909,0.0792442,0.00926128,1.11554,0,0,1,0,0,1,7
16,136,16.2409,0.0845926,0.262898,0.650341,0,0,1,0,0,1,8
16,137,16.3738,0.0763305,0.00239744,0.723604,0,0,1,0,0,1,8
16,138,16.5261,0.0613831,0.00505356,1.09929,0,0,1,0,0,1,2
16,139,16.4299,0.0563595,0.250748,1.37883,0,0,1,0,0,1,8
16,140,16.2368,0.0557894,0.0557733,1.31345,0,0,1,0,0,1,3
16,141,16.0613,0.050736,0.0377071,1.09682,0,0,1,0,0,1,1
16,142,16.443,0.0539156,0.0697249,1.04956,0,0,1,0,0,1,9
16,143,16.7212,0.0503125,0.0500426,1.00748,0,0,1,0,0,1,5
16,144,17.1675,0.0502667,0.0346297,1.18481,0,0,1,0,0,1,2
16,145,17.2154,0.0674651,0.0265774,1.25502,0,0,1,0,0,1,8
16,146,17.5641,0.0693599,0.00954417,0.668763,0,0,1,0,0,1,6
16,147,17.6258,0.0599533,0.00602319,0.644754,0,0,1,0,0,1,6
16,148,17.6275,0.0583866,0.00620488,1.01955,0,0,1,0,0,1,3
16,149,17.4073,0.0707191,0.0233193,0.921578,0,0,1,0,0,1,6
16,150,17.4406,0.0587565,2.6449,0.898357,0,0,1,0,0,0,10
16,151,17.359,0.0532297,0.0375723,0.930066,0,0,1,0,0,1,10
16,152,17.0702,0.0564501,0.00476288,1.28008,0,0,1,0,0,1,1
16,153,16.9119,0.0583754,0.00839198,1.22434,0,0,1,0,0,1,2
16,154,17.056,0.0622514,0.00215204,0.858326,0,0,1,0,0,1,2
16,155,17.0385,0.0617558,0.0117198,0.786629,0,0,1,0,0,1,1
16,156,17.0694,0.0676423,0.00786296,0.877615,0,0,1,0,0,1,5
16,157,17.1327,0.0605188,0.013229,1.14613,0,0,1,0,0,1,8
16,158,17.1814,0.0469407,0.00854917,0.997169,0,0,1,0,0,1,1
16,159,17.521,0.0468894,0.00840163,1.02525,0,0,1,0,0,1,1
16,160,17.8922,0.056054,0.0025921,1.08562,0,0,1,0,0,1,1
16,161,18.2701,0.0534786,0.00277182,1.04049,0,0,1,0,0,1,7
16,162,18.4424,0.0570802,0.0136253,0.736138,0,0,1,0,0,1,6
16,163,18.3422,0.0586521,0.0244765,0.725069,0,0,1,0,0,1,7
16,164,18.462,0.0578583,0.0115988,0.991346,0,0,1,0,0,1,7
16,165,18.1585,0.0550092,0.0146769,1.15464,0,0,1,0,0,1,8
16,166,17.9638,0.0539305,0.00893145,1.05138,0,0,1,0,0,1,5
16,167,17.9338,0.0566755,0.003368,0.972141,0,0,1,0,0,1,8
16,168,17.7735,0.0531432,0.0170832,1.20497,0,0,1,0,0,1,8
16,169,17.6026,0.0508306,0.00451397,1.21226,0,0,1,0,0,1,5
16,170,17.4077,0.0550895,0.0072928,0.79162,0,0,1,0,0,1,1
16,171,17.5615,0.0684281,0.0152916,0.787429,0,0,1,0,0,1,8
16,172,17.8642,0.0612611,0.0345533,1.16009,0,0,1,0,0,1,9
16,173,17.9699,0.0529029,0.0434115,1.07171,0,0,1,0,0,1,2
16,174,17.959,0.0543927,0.000448199,0.810517,0,0,1,0,0,1,1
16,175,18.0697,0.065987,0.0018306,1.15252,0,0,1,0,0,1,10
16,176,18.1426,0.0625566,0.00529522,1.20324,0,0,1,0,0,1,5
16,177,18.1331,0.0658039,0.00330327,0.935432,0,0,1,0,0,1,8
16,178,18.0911,0.0646769,0.0272692,0.669585,0,0,1,0,0,1,8
16,179,18.0437,0.0690331,0.00256005,0.969141,0,0,1,0,0,1,5
16,180,18.0112,0.0575484,0.0165123,1.01346,0,0,1,0,0,1,8
